Order ID,Bill Number,Date Time,Type,Customer Name,Customer Phone,Table,Payment Method,Subtotal,Tax,Discount,Total Amount,Status,Items Summary
"1ec8a7ef-b437-4ebf-b518-94b500558f94","100112","2026-09-02T09:04:28.360Z","dine-in","Walk-in Guest","","","split","499","25","0","524","completed","Item (1) | Item (1)"
"696d0ca5-0824-40a0-a21d-29b84f935645","100111","2026-09-02T09:01:20.256Z","dine-in","Walk-in Guest","","","split","539","27","0","566","completed","Item (1) | Item (1)"
"73654d9e-4476-4042-8545-04eff63caeb9","100110","2026-09-02T08:41:34.979Z","dine-in","Walk-in Guest","","","upi","13170.93","659","0","13830","completed","Item (5) | Item (17) | Item (6) | Item (7) | Item (1) | Item (1) | Item (1) | Item (1) | Item (2) | Item (1) | Item (8) | Item (3) | Item (3) | Item (4) | Item (1) | Item (1) | Item (1) | Item (1) | Item (2) | Item (1) | Item (2) | Item (1) | Item (3) | Item (1) | Item (4) | Item (1)"
"e6d8aba1-5113-40be-8085-8ee37fa4224a","100109","2026-09-02T07:47:17.306Z","dine-in","Walk-in Guest","","","upi","358","18","0","376","completed","Item (1) | Item (1) | Item (1)"
"87430eaa-5b74-40e3-8117-38a23e8cbbca","100108","2026-09-02T07:36:55.853Z","dine-in","Walk-in Guest","","","cash","437","22","0","459","completed","Item (2) | Item (1) | Item (1)"
"da3e1f6c-ad20-4303-b94f-f3bfddd0e615","100107","2026-09-02T07:24:21.784Z","takeaway","Walk-in Guest","","","split","628","31","0","659","completed","Item (1) | Item (1) | Item (1)"
"280290d8-b664-4dbf-afe1-dba92c087104","100106","2026-09-02T07:05:45.321Z","dine-in","Walk-in Guest","","","upi","349","17","0","366","completed","Item (1)"
"48a3df1f-a247-4976-a0ef-ae4972aacb55","100105","2026-09-02T06:28:12.738Z","dine-in","Walk-in Guest","","","upi","846","42","0","888","completed","Item (1) | Item (1) | Item (1) | Item (1)"
"b745fab7-4c19-496b-8875-13693d43cad1","100104","2026-09-01T17:15:44.124Z","takeaway","Walk-in Guest","","","upi","650","33","0","683","completed","Item (1) | Item (1)"
"346e65e3-90de-4cc6-abc4-00d140ed205b","100103","2026-09-01T16:46:18.804Z","dine-in","Walk-in Guest","","","upi","39","2","0","41","completed","Item (1)"
"96c1fb43-c878-4bc6-863b-76b29837f77d","100102","2026-09-01T16:45:00.847Z","dine-in","Walk-in Guest","","","upi","689","34","0","723","completed","Item (1) | Item (1)"
"6f4f923f-e9e4-4718-9222-e3767ecacc03","100101","2026-09-01T16:23:16.595Z","dine-in","Walk-in Guest","","","card","120","6","0","126","completed","Item (1)"
"ac98e624-dc65-436d-a09a-bcea83c3c5bb","100100","2026-09-01T15:53:22.971Z","dine-in","Walk-in Guest","","","card","746","37","0","783","completed","Item (1) | Item (1) | Item (1) | Item (1)"
"5aabdfa6-4367-4dc0-a031-572ba38259a6","100099","2026-09-01T15:44:12.184Z","dine-in","Walk-in Guest","","","upi","488","24","0","512","completed","Item (1) | Item (1) | Item (1) | Item (1) | Item (1)"
"67d8c844-6a47-4ca1-bb63-9563455e6e5d","100098","2026-09-01T15:04:07.413Z","dine-in","Walk-in Guest","","","upi","814","41","0","855","completed","Item (1) | Item (1) | Item (1) | Item (2) | Item (1)"
"0211da88-fd4b-4228-b06f-bc05d23a18cd","100097","2026-09-01T14:57:24.225Z","dine-in","Walk-in Guest","","","upi","349","17","0","366","completed","Item (1)"
"4b73ae0c-b57b-4ca3-9427-59dad20bbce2","100096","2026-09-01T14:35:18.862Z","dine-in","Walk-in Guest","","","upi","298","15","0","313","completed","Item (1) | Item (1)"
"e15c985e-f9ee-47f8-a504-9e4c4e8553c7","100095","2026-09-01T13:20:09.257Z","dine-in","Walk-in Guest","","","complimentary","638","32","0","670","completed","Item (2) | Item (1)"
"cf1b2ae6-dd90-4ba3-a9c9-f5678eac765e","100094","2026-09-01T09:47:14.099Z","dine-in","Walk-in Guest","","","split","298","15","0","313","completed","Item (1) | Item (1)"
"20f434e5-76ae-4e33-ae04-483cd3639fca","100093","2026-09-01T08:44:37.377Z","dine-in","Walk-in Guest","","","cash","59","3","0","62","completed","Item (1)"
"525f72b9-42fd-4a79-88d0-437165df8263","100092","2026-09-01T08:21:58.874Z","dine-in","Walk-in Guest","","","cash","258","13","0","271","completed","Item (1) | Item (1)"
"d7fadc8e-1d55-4a56-ac8d-f8fbf4769a3c","100091","2026-09-01T06:21:10.603Z","dine-in","Walk-in Guest","","","upi","249","12","0","261","completed","Item (1)"
"fe594ecb-ef3d-4cb6-bffe-6c6f580db088","100090","2026-08-31T17:02:42.931Z","dine-in","Walk-in Guest","","","complimentary","114.29","6","0","120","completed","Item (1)"
"3bda4980-6ca1-4512-b664-b544ce93aaca","100089","2026-08-31T16:55:32.518Z","dine-in","Walk-in Guest","","","cash","342.87","17","0","360","completed","Item (2) | Item (1)"
"932279d6-3e42-466c-9578-7cfa7a1585c4","100088","2026-08-31T16:05:42.879Z","dine-in","Walk-in Guest","","","upi","598","30","0","628","completed","Item (1) | Item (1)"
"f97d08ab-444a-43c4-8e63-4c3b575adeb6","100087","2026-08-31T15:59:34.465Z","dine-in","Senthil","9345777578","","cash","1146","57","1146","1203","completed","Item (1) | Item (1) | Item (1) | Item (1) | Item (1) | Item (1) | Item (1) | Item (2)"
"7cab573e-ef8a-49cf-8439-44c482a07a10","100086","2026-08-31T15:48:16.360Z","dine-in","Walk-in Guest","","","upi","339","17","0","356","completed","Item (1) | Item (1)"
"b97f343b-8a9e-4709-904d-fd76d63ddce0","100085","2026-08-31T15:44:19.303Z","dine-in","Walk-in Guest","","","split","240","12","0","252","completed","Item (1) | Item (1)"
"36d1526f-0576-4de5-9d2c-d7903fec6fa3","100084","2026-08-31T15:23:01.701Z","dine-in","Riaz","9677459527","","upi","828","41","828","869","completed","Item (1) | Item (1) | Item (1) | Item (2) | Item (1) | Item (1) | Item (1)"
"45412b5c-7179-4185-9c8c-828e1e3d2aa8","100083","2026-08-31T15:05:30.263Z","dine-in","Walk-in Guest","","","upi","289","14","0","303","completed","Item (1) | Item (1)"
"1ed6d496-e151-4901-8eb0-adc7600d28bb","100082","2026-08-31T15:02:17.139Z","dine-in","Walk-in Guest","","","upi","814","41","0","855","completed","Item (2) | Item (1) | Item (1) | Item (1) | Item (1)"
"4b635e6a-010d-467a-bf40-ad903de9cdb7","100081","2026-08-31T14:59:15.997Z","dine-in","Walk-in Guest","","","upi","799","40","0","839","completed","Item (1)"
"e6171e96-3d87-4e87-9d6b-f4580d619d23","100080","2026-08-31T14:52:00.273Z","dine-in","Walk-in Guest","","","upi","199","10","0","209","completed","Item (1)"
"e2974307-0dac-43ba-9543-fde7fa0332d2","100079","2026-08-31T14:50:37.903Z","dine-in","Walk-in Guest","","","upi","99","5","0","104","completed","Item (1)"
"c18d59c1-b4ff-44f2-8ca2-9a3fb7936aa4","100078","2026-08-31T14:46:25.291Z","dine-in","Walk-in Guest","","","upi","240","12","0","252","completed","Item (1)"
"7196f3ea-293d-4282-99c8-fecdb1362501","100077","2026-08-31T14:21:46.958Z","dine-in","Walk-in Guest","","","upi","149","7","0","156","completed","Item (1)"
"1914d928-01cf-42d6-b6cc-6295a21b8871","100076","2026-08-31T14:10:01.315Z","dine-in","Walk-in Guest","","","card","1046","52","0","1098","completed","Item (1) | Item (1) | Item (1) | Item (1) | Item (1) | Item (1)"
"cf43cda6-a659-4edd-8a0c-c1a1717494e7","100075","2026-08-31T13:01:35.839Z","dine-in","Athiswari","9944967956","","upi","446.28999999999996","22","446","468","completed","Item (1) | Item (2) | Item (1) | Item (1)"
"77442278-7798-4b52-a642-61f181d9872f","100074","2026-08-31T12:02:58.655Z","dine-in","Alex","9715585436","","upi","654.29","33","654","687","completed","Item (2) | Item (2) | Item (2) | Item (1)"
"2487acfc-5aab-4e92-87c3-bdac7bf8aa22","100073","2026-08-31T11:43:22.522Z","dine-in","Rakesh","8667826322","","upi","194","10","194","204","completed","Item (1) | Item (1) | Item (1)"
"f924d25b-27c8-487d-8ec7-06b61c0f5fce","100072","2026-08-31T10:12:54.272Z","dine-in","Walk-in Guest","","","cash","199","10","0","209","completed","Item (1)"
"8624a110-0a31-4393-9656-7144b974e938","100071","2026-08-31T10:12:05.493Z","takeaway","Walk-in Guest","","","cash","516","26","0","542","completed","Item (1) | Item (1) | Item (2)"
"647c2c5b-131f-4bc9-9ee0-4cb8630542fc","100070","2026-08-31T09:19:56.753Z","dine-in","Walk-in Guest","","","card","877","44","0","921","completed","Item (1) | Item (1) | Item (1) | Item (1)"
"d809e14c-cd6b-49e3-9ec0-731541ef7ac3","100069","2026-08-31T08:51:07.827Z","dine-in","Walk-in Guest","","","cash","382.29","19","0","401","completed","Item (1) | Item (1) | Item (1) | Item (1)"
"f619dc47-9035-42ec-93db-95e6fcbab0ba","100068","2026-08-31T05:07:54.680Z","dine-in","Walk-in Guest","","","cash","1","0","0","1","cancelled","Item (1)"
"013a648e-7ca9-49d3-bd03-386a9a277f59","100067","2026-08-30T17:01:56.563Z","dine-in","Walk-in Guest","","","upi","687","34","0","721","completed","Item (1) | Item (1) | Item (1) | Item (1)"
"5dd3b110-e8e3-4d96-b255-bcb9cd31be8d","100066","2026-08-30T16:52:16.675Z","dine-in","Walk-in Guest","","","upi","369","18","0","387","completed","Item (1) | Item (1) | Item (1)"
"455b8856-aaee-47bc-bc18-a15efb12abe7","100065","2026-08-30T16:30:44.174Z","dine-in","Walk-in Guest","","","split","799","40","0","839","completed","Item (1)"
"e166d4a2-3b7c-4269-a157-c4256fcfab50","100064","2026-08-30T16:17:20.989Z","dine-in","Walk-in Guest","","","upi","140","7","0","147","completed","Item (1)"
"7cddcf62-143b-477a-a824-361bb50a9c03","100063","2026-08-30T16:12:35.637Z","dine-in","Walk-in Guest","","","upi","499","25","0","524","completed","Item (1) | Item (1) | Item (1)"
"821c879a-9f2e-4d19-ab5a-86394a512fa0","100062","2026-08-30T16:11:12.676Z","dine-in","Walk-in Guest","","","split","449","22","0","471","completed","Item (1)"
"25d65250-ac62-482a-b2e4-3ed51365170c","100061","2026-08-30T15:57:22.027Z","dine-in","Walk-in Guest","","","upi","159","8","0","167","completed","Item (1) | Item (1)"
"b2c05bfa-7561-4a74-9b95-1c3d1362e882","100060","2026-08-30T15:47:46.181Z","dine-in","Walk-in Guest","","","upi","39","2","0","41","completed","Item (1)"
"e733decf-e46c-4874-86a0-bb4d53995c83","100059","2026-08-30T15:44:12.647Z","dine-in","Walk-in Guest","","","upi","279","14","0","293","completed","Item (1) | Item (1)"
"dd58eb27-888e-4b82-ae43-ae1d0884c9f7","100058","2026-08-30T15:17:06.401Z","dine-in","Walk-in Guest","","","upi","673.29","34","0","707","completed","Item (1) | Item (1) | Item (1)"
"c7c989b4-0dfa-439f-a6d7-3d9ca42059b2","100057","2026-08-30T15:15:51.945Z","dine-in","Walk-in Guest","","","upi","738","37","0","775","completed","Item (1) | Item (1) | Item (1) | Item (1)"
"30d5ed9e-2b6b-48fb-8223-2e1c8cad21a0","100056","2026-08-30T15:03:37.877Z","dine-in","Walk-in Guest","","","upi","396","20","0","416","completed","Item (1) | Item (1) | Item (1) | Item (1)"
"76d537d8-56f0-439c-a45c-48028e6bfa37","100055","2026-08-30T14:48:51.773Z","dine-in","Mathi","9629137985","","upi","626","31","626","657","completed","Item (2) | Item (1) | Item (1) | Item (1) | Item (2) | Item (1) | Item (1)"
"eeeb22c7-a6ee-41e4-aa59-50e15b1d74df","100054","2026-08-30T14:24:55.936Z","dine-in","Walk-in Guest","","","upi","120","6","0","126","completed","Item (1)"
"641387e7-bb13-49de-9587-9cd5edce4848","100053","2026-08-30T14:14:28.795Z","dine-in","Walk-in Guest","","","cash","398","20","0","418","completed","Item (1) | Item (1)"
"028d846c-61c5-40de-b610-03b9ad6b5326","100052","2026-08-30T14:13:14.384Z","dine-in","Walk-in Guest","","","cash","449","22","0","471","completed","Item (1)"
"3409a79e-80ad-45fb-99b0-4394bf93cd03","100051","2026-08-30T14:04:35.904Z","dine-in","Walk-in Guest","","","upi","263.29","13","0","276","completed","Item (1) | Item (1)"
"535b043c-82cb-4427-9222-7fb7f1b7b643","100050","2026-08-30T14:01:43.358Z","dine-in","Walk-in Guest","","","cash","394.29","20","99","414","completed","Item (1) | Item (1) | Item (1)"
"30c2535b-5ff5-4903-989a-f705b3506b49","100049","2026-08-30T13:58:58.178Z","dine-in","Walk-in Guest","","","upi","59","3","0","62","completed","Item (1)"
"d4e7df71-d354-4c1e-bc13-efb57ab73014","100048","2026-08-30T13:57:27.067Z","dine-in","Walk-in Guest","","","upi","309","15","0","324","completed","Item (1) | Item (1) | Item (1)"
"872e79d7-2586-405d-92d6-591e50e64408","100047","2026-08-30T13:40:36.423Z","dine-in","Walk-in Guest","","","upi","467","23","0","490","completed","Item (1) | Item (1) | Item (1)"
"21975286-6660-4a86-a383-f87ac566fbc2","100046","2026-08-30T13:37:27.975Z","dine-in","Walk-in Guest","","","upi","369","18","0","387","completed","Item (1) | Item (1)"
"b52f8b3f-3738-4b15-b41d-951ea1ee3b62","100045","2026-08-30T13:32:29.513Z","dine-in","Walk-in Guest","","","cash","419","21","0","440","completed","Item (1) | Item (1)"
"276a9bd1-4bb6-4bef-a164-34ae1b29032c","100044","2026-08-30T13:22:37.266Z","dine-in","Walk-in Guest","","","upi","523","26","0","549","completed","Item (1) | Item (6) | Item (1)"
"fc78a33e-8b6e-48be-918a-50edcf7a09f3","100043","2026-08-30T12:39:11.770Z","dine-in","Walk-in Guest","","","upi","199","10","0","209","completed","Item (1)"
"e099c817-91ee-4bbb-b793-ca96ceefae3e","100042","2026-08-30T12:31:50.089Z","dine-in","Walk-in Guest","","","card","857","43","0","900","completed","Item (1) | Item (1) | Item (1) | Item (1) | Item (1)"
"1c857a59-3576-478f-a249-bc27fd399719","100041","2026-08-30T12:27:44.306Z","dine-in","Walk-in Guest","","","upi","497","25","0","522","completed","Item (1) | Item (1) | Item (1)"
"71e0a1c0-31ea-4498-94f4-b6627bd6d3e1","100040","2026-08-30T12:24:42.239Z","dine-in","Walk-in Guest","","","complimentary","414.29","21","0","435","completed","Item (1) | Item (1) | Item (1)"
"a8c83b12-f63a-434c-bb9e-fea4b7502181","100039","2026-08-30T11:22:43.099Z","dine-in","Walk-in Guest","","","cash","449","22","0","471","completed","Item (1)"
"c6b94e10-b9af-4957-bebc-3676c8b24a60","100038","2026-08-30T11:10:04.403Z","dine-in","Walk-in Guest","","","upi","960","48","0","1008","completed","Item (1) | Item (1)"
"42622666-625b-45cb-85c2-613097b31ee4","100037","2026-08-30T10:54:29.329Z","dine-in","Walk-in Guest","","","upi","39","2","0","41","completed","Item (1)"
"f91b2cc9-3ee4-44ea-b34a-cd2ab310989c","100036","2026-08-30T10:44:11.427Z","dine-in","Walk-in Guest","","","complimentary","354.29","18","0","372","completed","Item (1) | Item (1) | Item (1)"
"f4288e45-c820-4697-becb-ff90045bc18c","100035","2026-08-30T10:42:07.928Z","dine-in","Walk-in Guest","","","upi","289","14","0","303","completed","Item (1) | Item (1)"
"52134643-3cd1-4735-9cca-8abf565aa0e7","100034","2026-08-30T08:47:22.628Z","takeaway","Walk-in Guest","","","card","739","37","0","776","completed","Item (1) | Item (1) | Item (1)"
"b9d34202-fddb-41ce-bdd1-6024cdab588e","100033","2026-08-30T07:08:04.981Z","dine-in","Walk-in Guest","","","upi","279","14","0","293","completed","Item (1)"
"665c4cfb-28c0-48ae-863c-111899b0c898","100032","2026-08-30T06:20:11.081Z","dine-in","Walk-in Guest","","","cash","597","30","0","627","completed","Item (1) | Item (1) | Item (1)"
"20f3b23a-cb4f-4396-a0f4-41619e1cde1f","100031","2026-08-30T05:51:33.772Z","dine-in","Walk-in Guest","","","upi","78","4","0","82","completed","Item (2)"
"9bfc12bc-4e6e-4db5-a35e-2115fd4d809b","100030","2026-08-30T05:51:32.484Z","dine-in","Walk-in Guest","","","split","249","12","0","261","completed","Item (1)"
"ef196570-93b9-4acc-872a-73704970bdd3","100029","2026-08-30T05:51:31.166Z","dine-in","Walk-in Guest","","","cash","96","5","24","101","cancelled","Item (1)"
"9cb1cb0e-d97d-41b0-a5ab-e354630903a4","100028","2026-08-30T05:51:29.839Z","dine-in","Walk-in Guest","","","cash","96","5","24","101","cancelled","Item (1)"
"455ee148-30db-4c0e-9c14-d2efe5821bc4","100027","2026-08-29T16:25:43.309Z","dine-in","Walk-in Guest","","","upi","648","32","0","680","completed","Item (1) | Item (1)"
"31c54428-c1dc-4b41-9329-c5268ceaaead","100026","2026-08-29T16:17:57.643Z","dine-in","Walk-in Guest","","","split","114.29","6","0","120","completed","Item (1)"
"7d1a9610-94b3-4042-b91d-87cf9074a175","100025","2026-08-29T16:11:10.606Z","dine-in","Walk-in Guest","","","upi","289","14","0","303","completed","Item (1) | Item (1)"
"53fb3618-34de-4a5f-93e0-8e3e4e5790c9","100024","2026-08-29T16:06:15.921Z","dine-in","Walk-in Guest","","","upi","398","20","0","418","completed","Item (1) | Item (1)"
"c8615f2c-7751-4a33-8600-9a11ee21401d","100023","2026-08-29T15:52:11.541Z","dine-in","Walk-in Guest","","","upi","546","27","0","573","completed","Item (1) | Item (2) | Item (1)"
"f9cac007-c67f-4965-8eac-1fd0eb4c18e1","100022","2026-08-29T15:43:01.653Z","dine-in","Walk-in Guest","","","split","199","10","0","209","completed","Item (1)"
"e2c19f16-e70d-4d8e-9e6a-d2255a9ae23f","100021","2026-08-29T15:41:57.337Z","dine-in","Walk-in Guest","","","cash","719","36","0","755","completed","Item (1) | Item (1)"
"fb22af10-2bc2-482b-beb9-928dfc1b28e2","100020","2026-08-29T15:36:18.011Z","dine-in","Walk-in Guest","","","upi","803.29","40","0","843","completed","Item (1) | Item (1) | Item (1)"
"7e4e5625-5d84-466d-ba4e-9536d06338f4","100019","2026-08-29T15:26:49.516Z","dine-in","Walk-in Guest","","","upi","449","22","0","471","completed","Item (1)"
"ca1fbf9e-b2c2-4a91-8a95-95e75e29f316","100018","2026-08-29T15:14:11.770Z","dine-in","Walk-in Guest","","","upi","1140.29","57","0","1197","completed","Item (1) | Item (1) | Item (1) | Item (1) | Item (1) | Item (1) | Item (1) | Item (1)"
"368501de-6b19-4c98-8bfc-0c8f27fff80d","100017","2026-08-29T14:58:24.230Z","dine-in","Walk-in Guest","","","upi","255","13","64","268","completed","Item (1) | Item (1)"
"4cb0356b-b112-41e4-8b3b-7ad24ca8a059","100016","2026-08-29T14:57:57.874Z","dine-in","Anu","9500591245","","upi","478","24","479","502","completed","Item (1) | Item (1) | Item (1) | Item (1) | Item (1)"
"a9d8dbd8-d89d-4746-9fd4-c2eb89cf3ce6","100015","2026-08-29T14:48:45.153Z","dine-in","Walk-in Guest","","","upi","538","27","0","565","completed","Item (1) | Item (1) | Item (1)"
"4d65636e-0a97-43eb-9ff5-970207c95a59","100014","2026-08-29T14:44:02.475Z","dine-in","Walk-in Guest","","","cash","78","4","0","82","completed","Item (2)"
"e8550ff4-f93a-4e36-9322-394f09044e2c","100013","2026-08-29T14:42:15.277Z","dine-in","Walk-in Guest","","","cash","39","2","0","41","completed","Item (1)"
"59493dd8-1870-4306-b406-cfaf57e9670f","100012","2026-08-29T14:29:58.437Z","takeaway","Walk-in Guest","","","upi","559","28","0","587","completed","Item (1) | Item (1)"
"53d49316-489d-4304-bc67-fe053566cf0d","100011","2026-08-29T14:29:11.781Z","takeaway","Walk-in Guest","","","upi","648","32","0","680","completed","Item (1) | Item (1)"
"92d67b34-40ff-400e-bc39-7c6a99062ef3","100010","2026-08-29T14:13:02.855Z","dine-in","Walk-in Guest","","","split","617","31","0","648","completed","Item (1) | Item (1) | Item (1)"
"f75f5fb9-1bf4-4c5c-9d77-6ae244de621d","100009","2026-08-29T14:07:13.301Z","dine-in","Walk-in Guest","","","upi","759","38","0","797","completed","Item (1) | Item (1)"
"89bf6ab0-a9a3-4034-91db-e8ed75701163","100008","2026-08-29T14:03:08.407Z","dine-in","Walk-in Guest","","","upi","1144","57","0","1201","completed","Item (2) | Item (1) | Item (1) | Item (1) | Item (1) | Item (1)"
"06bfbbad-98a5-409f-85ef-836d68687c68","100007","2026-08-29T13:55:27.365Z","dine-in","Walk-in Guest","","","card","826.29","41","207","867","completed","Item (1) | Item (1) | Item (1)"
"a31fa76a-0aa8-44bf-9080-df1a8d9f86db","100006","2026-08-29T13:50:52.689Z","dine-in","Walk-in Guest","","","cash","397","20","0","417","completed","Item (1) | Item (1) | Item (1)"
"02a19089-54db-41e9-8fc2-deffc5783ddd","100005","2026-08-29T13:47:36.775Z","takeaway","Walk-in Guest","","","upi","398","20","0","418","completed","Item (1) | Item (1)"
"f894c16b-72ae-41f7-8081-a007c589e96c","100004","2026-08-29T13:28:38.110Z","dine-in","Walk-in Guest","","","split","528","26","0","554","completed","Item (1) | Item (1) | Item (1)"
